id	name	state	lat	lon	ele	nfiles	nonpublic	recentfile	display	col
948	Dessau	Sachsen-Anhalt	51.8512	12.2515	60	9	7	TRUE	rdwd::metaInfo(id=948)<br>name: Dessau<br>state: Sachsen-Anhalt<br>lat: 51.8512<br>lon: 12.2515<br>ele:   60<br>n public files:  9<br>nonpublic:  7<br>recentfile: TRUE	blue
949	Dessau-Mildensee	Sachsen-Anhalt	51.8218	12.3051	62	3	3	FALSE	rdwd::metaInfo(id=949)<br>name: Dessau-Mildensee<br>state: Sachsen-Anhalt<br>lat: 51.8218<br>lon: 12.3051<br>ele:   62<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4267	Dessau-Rosslau-Rodleben	Sachsen-Anhalt	51.8983	12.197	76	6	0	TRUE	rdwd::metaInfo(id=4267)<br>name: Dessau-Rosslau-Rodleben<br>state: Sachsen-Anhalt<br>lat: 51.8983<br>lon: 12.1970<br>ele:   76<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
950	Detmold	Nordrhein-Westfalen	51.95	8.9	194	0	16	FALSE	rdwd::metaInfo(id=950)<br>name: Detmold<br>state: Nordrhein-Westfalen<br>lat: 51.9500<br>lon:  8.9000<br>ele:  194<br>n public files:  0<br>nonpublic: 16<br>recentfile: FALSE	red
951	Dettelbach-Effeldorf	Bayern	49.7989	10.0913	293	3	3	FALSE	rdwd::metaInfo(id=951)<br>name: Dettelbach-Effeldorf<br>state: Bayern<br>lat: 49.7989<br>lon: 10.0913<br>ele:  293<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
5637	Dettum	Niedersachsen	52.1705	10.6698	95	6	0	TRUE	rdwd::metaInfo(id=5637)<br>name: Dettum<br>state: Niedersachsen<br>lat: 52.1705<br>lon: 10.6698<br>ele:   95<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
952	Deuerling-Heimberg	Bayern	49.0208	11.8914	482	6	0	TRUE	rdwd::metaInfo(id=952)<br>name: Deuerling-Heimberg<br>state: Bayern<br>lat: 49.0208<br>lon: 11.8914<br>ele:  482<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
953	Deuselbach	Rheinland-Pfalz	49.7619	7.0542	481	76	5	TRUE	rdwd::metaInfo(id=953)<br>name: Deuselbach<br>state: Rheinland-Pfalz<br>lat: 49.7619<br>lon:  7.0542<br>ele:  481<br>n public files: 76<br>nonpublic:  5<br>recentfile: TRUE	blue
7343	Deutschneudorf-Bruederwiese	Sachsen	50.6199	13.4816	688	46	11	TRUE	rdwd::metaInfo(id=7343)<br>name: Deutschneudorf-Bruederwiese<br>state: Sachsen<br>lat: 50.6199<br>lon: 13.4816<br>ele:  688<br>n public files: 46<br>nonpublic: 11<br>recentfile: TRUE	blue
3238	Dewichow	Mecklenburg-Vorpommern	53.9497	13.9742	2	13	2	TRUE	rdwd::metaInfo(id=3238)<br>name: Dewichow<br>state: Mecklenburg-Vorpommern<br>lat: 53.9497<br>lon: 13.9742<br>ele:    2<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
955	Dieburg	Hessen	49.8975	8.8486	145	6	0	TRUE	rdwd::metaInfo(id=955)<br>name: Dieburg<br>state: Hessen<br>lat: 49.8975<br>lon:  8.8486<br>ele:  145<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
2792	Diedorf/Schwaben-Biburg	Bayern	48.3737	10.7604	498	15	2	TRUE	rdwd::metaInfo(id=2792)<br>name: Diedorf/Schwaben-Biburg<br>state: Bayern<br>lat: 48.3737<br>lon: 10.7604<br>ele:  498<br>n public files: 15<br>nonpublic:  2<br>recentfile: TRUE	blue
957	Dielheim-Horrenberg	Baden-Wuerttemberg	49.2811	8.7826	158	3	3	FALSE	rdwd::metaInfo(id=957)<br>name: Dielheim-Horrenberg<br>state: Baden-Wuerttemberg<br>lat: 49.2811<br>lon:  8.7826<br>ele:  158<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
959	Diemelsee-Giebringhausen	Hessen	51.3379	8.7323	415	3	3	FALSE	rdwd::metaInfo(id=959)<br>name: Diemelsee-Giebringhausen<br>state: Hessen<br>lat: 51.3379<br>lon:  8.7323<br>ele:  415<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
958	Diemelsee-Rhenegge	Hessen	51.3612	8.7673	426	6	0	TRUE	rdwd::metaInfo(id=958)<br>name: Diemelsee-Rhenegge<br>state: Hessen<br>lat: 51.3612<br>lon:  8.7673<br>ele:  426<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
960	Diemelsee-Stormbruch	Hessen	51.3484	8.6987	420	3	3	FALSE	rdwd::metaInfo(id=960)<br>name: Diemelsee-Stormbruch<br>state: Hessen<br>lat: 51.3484<br>lon:  8.6987<br>ele:  420<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
961	Diemelstadt-Rhoden	Hessen	51.4743	9.0039	258	14	3	TRUE	rdwd::metaInfo(id=961)<br>name: Diemelstadt-Rhoden<br>state: Hessen<br>lat: 51.4743<br>lon:  9.0039<br>ele:  258<br>n public files: 14<br>nonpublic:  3<br>recentfile: TRUE	blue
14021	Dienheim (DLR RLP)	Rheinland-Pfalz	49.827	8.332	209	0	4	FALSE	rdwd::metaInfo(id=14021)<br>name: Dienheim (DLR RLP)<br>state: Rheinland-Pfalz<br>lat: 49.8270<br>lon:  8.3320<br>ele:  209<br>n public files:  0<br>nonpublic:  4<br>recentfile: FALSE	red
14022	Dienstweiler (DLR RLP)	Rheinland-Pfalz	49.6353	7.2105	461	0	6	FALSE	rdwd::metaInfo(id=14022)<br>name: Dienstweiler (DLR RLP)<br>state: Rheinland-Pfalz<br>lat: 49.6353<br>lon:  7.2105<br>ele:  461<br>n public files:  0<br>nonpublic:  6<br>recentfile: FALSE	red
15831	Diepenau-Lavelsloh Klaerwerk/Sulingen	Niedersachsen	52.4197	8.7303	44	0	4	FALSE	rdwd::metaInfo(id=15831)<br>name: Diepenau-Lavelsloh Klaerwerk/Sulingen<br>state: Niedersachsen<br>lat: 52.4197<br>lon:  8.7303<br>ele:   44<br>n public files:  0<br>nonpublic:  4<br>recentfile: FALSE	red
963	Diepholz	Niedersachsen	52.5881	8.3424	38	76	5	TRUE	rdwd::metaInfo(id=963)<br>name: Diepholz<br>state: Niedersachsen<br>lat: 52.5881<br>lon:  8.3424<br>ele:   38<br>n public files: 76<br>nonpublic:  5<br>recentfile: TRUE	blue
15531	Diepholz-Stadt	Niedersachsen	52.5986	8.3657	38	3	3	FALSE	rdwd::metaInfo(id=15531)<br>name: Diepholz-Stadt<br>state: Niedersachsen<br>lat: 52.5986<br>lon:  8.3657<br>ele:   38<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
964	Dierfeld	Rheinland-Pfalz	50.0832	6.8904	413	15	15	FALSE	rdwd::metaInfo(id=964)<br>name: Dierfeld<br>state: Rheinland-Pfalz<br>lat: 50.0832<br>lon:  6.8904<br>ele:  413<br>n public files: 15<br>nonpublic: 15<br>recentfile: FALSE	red
965	Diesbar-Seusslitz	Sachsen	51.2401	13.4166	100	13	13	FALSE	rdwd::metaInfo(id=965)<br>name: Diesbar-Seusslitz<br>state: Sachsen<br>lat: 51.2401<br>lon: 13.4166<br>ele:  100<br>n public files: 13<br>nonpublic: 13<br>recentfile: FALSE	red
966	Diesdorf	Sachsen-Anhalt	52.7522	10.8831	65	14	3	TRUE	rdwd::metaInfo(id=966)<br>name: Diesdorf<br>state: Sachsen-Anhalt<br>lat: 52.7522<br>lon: 10.8831<br>ele:   65<br>n public files: 14<br>nonpublic:  3<br>recentfile: TRUE	blue
6341	Diessen/Ammersee-Dettenschwang	Bayern	47.9603	11.0136	658	0	8	FALSE	rdwd::metaInfo(id=6341)<br>name: Diessen/Ammersee-Dettenschwang<br>state: Bayern<br>lat: 47.9603<br>lon: 11.0136<br>ele:  658<br>n public files:  0<br>nonpublic:  8<br>recentfile: FALSE	red
967	Diessen/Ammersee-Riederau	Bayern	47.9805	11.097	540	3	3	FALSE	rdwd::metaInfo(id=967)<br>name: Diessen/Ammersee-Riederau<br>state: Bayern<br>lat: 47.9805<br>lon: 11.0970<br>ele:  540<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
968	Diestelow	Mecklenburg-Vorpommern	53.5538	12.0676	57	3	3	FALSE	rdwd::metaInfo(id=968)<br>name: Diestelow<br>state: Mecklenburg-Vorpommern<br>lat: 53.5538<br>lon: 12.0676<br>ele:   57<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
15478	Dietenheim	Baden-Wuerttemberg	48.2094	10.0655	514	15	2	TRUE	rdwd::metaInfo(id=15478)<br>name: Dietenheim<br>state: Baden-Wuerttemberg<br>lat: 48.2094<br>lon: 10.0655<br>ele:  514<br>n public files: 15<br>nonpublic:  2<br>recentfile: TRUE	blue
970	Dietenhofen	Bayern	49.4158	10.6734	405	27	14	TRUE	rdwd::metaInfo(id=970)<br>name: Dietenhofen<br>state: Bayern<br>lat: 49.4158<br>lon: 10.6734<br>ele:  405<br>n public files: 27<br>nonpublic: 14<br>recentfile: TRUE	blue
971	Dietenhofen-Goetteldorf	Bayern	49.4067	10.6284	381	3	3	FALSE	rdwd::metaInfo(id=971)<br>name: Dietenhofen-Goetteldorf<br>state: Bayern<br>lat: 49.4067<br>lon: 10.6284<br>ele:  381<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
972	Dieterode	Thueringen	51.2993	10.0999	398	3	3	FALSE	rdwd::metaInfo(id=972)<br>name: Dieterode<br>state: Thueringen<br>lat: 51.2993<br>lon: 10.0999<br>ele:  398<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
973	Dietersburg	Bayern	48.4996	12.9258	397	6	0	TRUE	rdwd::metaInfo(id=973)<br>name: Dietersburg<br>state: Bayern<br>lat: 48.4996<br>lon: 12.9258<br>ele:  397<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
975	Dieterskirchen	Bayern	49.4139	12.4132	498	3	3	FALSE	rdwd::metaInfo(id=975)<br>name: Dieterskirchen<br>state: Bayern<br>lat: 49.4139<br>lon: 12.4132<br>ele:  498<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
15943	Dietfurt-Mallerstetten	Bayern	49.0497	11.5481	491	6	0	TRUE	rdwd::metaInfo(id=15943)<br>name: Dietfurt-Mallerstetten<br>state: Bayern<br>lat: 49.0497<br>lon: 11.5481<br>ele:  491<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
976	Dietfurt-Muehlbach	Bayern	49.0209	11.6158	365	3	5	FALSE	rdwd::metaInfo(id=976)<br>name: Dietfurt-Muehlbach<br>state: Bayern<br>lat: 49.0209<br>lon: 11.6158<br>ele:  365<br>n public files:  3<br>nonpublic:  5<br>recentfile: FALSE	red
13905	Dietzenbach	Hessen	49.9999	8.7796	160	6	0	TRUE	rdwd::metaInfo(id=13905)<br>name: Dietzenbach<br>state: Hessen<br>lat: 49.9999<br>lon:  8.7796<br>ele:  160<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
977	Dietzhoelztal-Mandeln	Hessen	50.8541	8.3416	377	6	8	FALSE	rdwd::metaInfo(id=977)<br>name: Dietzhoelztal-Mandeln<br>state: Hessen<br>lat: 50.8541<br>lon:  8.3416<br>ele:  377<br>n public files:  6<br>nonpublic:  8<br>recentfile: FALSE	red
979	Dillenburg	Hessen	50.7364	8.2672	314	53	11	TRUE	rdwd::metaInfo(id=979)<br>name: Dillenburg<br>state: Hessen<br>lat: 50.7364<br>lon:  8.2672<br>ele:  314<br>n public files: 53<br>nonpublic: 11<br>recentfile: TRUE	blue
6136	Dillenburg-Niederscheld (Klaeranlage)	Hessen	50.7	8.3	220	2	2	FALSE	rdwd::metaInfo(id=6136)<br>name: Dillenburg-Niederscheld (Klaeranlage)<br>state: Hessen<br>lat: 50.7000<br>lon:  8.3000<br>ele:  220<br>n public files:  2<br>nonpublic:  2<br>recentfile: FALSE	red
981	Dillingen (Saar)	Saarland	49.3531	6.749	193	0	4	FALSE	rdwd::metaInfo(id=981)<br>name: Dillingen (Saar)<br>state: Saarland<br>lat: 49.3531<br>lon:  6.7490<br>ele:  193<br>n public files:  0<br>nonpublic:  4<br>recentfile: FALSE	red
982	Dillingen/Donau	Bayern	48.5701	10.4985	420	16	16	FALSE	rdwd::metaInfo(id=982)<br>name: Dillingen/Donau<br>state: Bayern<br>lat: 48.5701<br>lon: 10.4985<br>ele:  420<br>n public files: 16<br>nonpublic: 16<br>recentfile: FALSE	red
983	Dillingen/Donau-Fristingen	Bayern	48.5562	10.5599	419	51	11	TRUE	rdwd::metaInfo(id=983)<br>name: Dillingen/Donau-Fristingen<br>state: Bayern<br>lat: 48.5562<br>lon: 10.5599<br>ele:  419<br>n public files: 51<br>nonpublic: 11<br>recentfile: TRUE	blue
984	Dingelstaedt	Thueringen	51.3126	10.3224	327	3	3	FALSE	rdwd::metaInfo(id=984)<br>name: Dingelstaedt<br>state: Thueringen<br>lat: 51.3126<br>lon: 10.3224<br>ele:  327<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
986	Dinkelsbuehl-Karlsholz	Bayern	49.0743	10.3794	511	3	3	FALSE	rdwd::metaInfo(id=986)<br>name: Dinkelsbuehl-Karlsholz<br>state: Bayern<br>lat: 49.0743<br>lon: 10.3794<br>ele:  511<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
985	Dinkelsbuehl-Oberwinstetten	Bayern	49.0504	10.2892	491	15	2	TRUE	rdwd::metaInfo(id=985)<br>name: Dinkelsbuehl-Oberwinstetten<br>state: Bayern<br>lat: 49.0504<br>lon: 10.2892<br>ele:  491<br>n public files: 15<br>nonpublic:  2<br>recentfile: TRUE	blue
987	Dinkelscherben	Bayern	48.3473	10.5915	460	3	3	FALSE	rdwd::metaInfo(id=987)<br>name: Dinkelscherben<br>state: Bayern<br>lat: 48.3473<br>lon: 10.5915<br>ele:  460<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
988	Dinklage	Niedersachsen	52.6746	8.114	23	13	2	TRUE	rdwd::metaInfo(id=988)<br>name: Dinklage<br>state: Niedersachsen<br>lat: 52.6746<br>lon:  8.1140<br>ele:   23<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
989	Dinslaken	Nordrhein-Westfalen	51.5765	6.7849	46	13	2	TRUE	rdwd::metaInfo(id=989)<br>name: Dinslaken<br>state: Nordrhein-Westfalen<br>lat: 51.5765<br>lon:  6.7849<br>ele:   46<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
990	Dipperz	Hessen	50.5452	9.8027	370	3	3	FALSE	rdwd::metaInfo(id=990)<br>name: Dipperz<br>state: Hessen<br>lat: 50.5452<br>lon:  9.8027<br>ele:  370<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
991	Dippoldiswalde-Reinberg	Sachsen	50.9116	13.7087	359	45	12	TRUE	rdwd::metaInfo(id=991)<br>name: Dippoldiswalde-Reinberg<br>state: Sachsen<br>lat: 50.9116<br>lon: 13.7087<br>ele:  359<br>n public files: 45<br>nonpublic: 12<br>recentfile: TRUE	blue
992	Dirmstein	Rheinland-Pfalz	49.5642	8.2552	102	3	3	FALSE	rdwd::metaInfo(id=992)<br>name: Dirmstein<br>state: Rheinland-Pfalz<br>lat: 49.5642<br>lon:  8.2552<br>ele:  102<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
994	Dischingen-Eglingen	Baden-Wuerttemberg	48.7134	10.4405	550	3	3	FALSE	rdwd::metaInfo(id=994)<br>name: Dischingen-Eglingen<br>state: Baden-Wuerttemberg<br>lat: 48.7134<br>lon: 10.4405<br>ele:  550<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
993	Dischingen (Egauwasserwerk )	Baden-Wuerttemberg	48.6818	10.3635	460	3	3	FALSE	rdwd::metaInfo(id=993)<br>name: Dischingen (Egauwasserwerk )<br>state: Baden-Wuerttemberg<br>lat: 48.6818<br>lon: 10.3635<br>ele:  460<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
995	Ditzenbach, Bad	Baden-Wuerttemberg	48.5859	9.7064	518	3	3	FALSE	rdwd::metaInfo(id=995)<br>name: Ditzenbach, Bad<br>state: Baden-Wuerttemberg<br>lat: 48.5859<br>lon:  9.7064<br>ele:  518<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
996	Ditzingen-Heimerdingen	Baden-Wuerttemberg	48.8601	8.9632	294	3	3	FALSE	rdwd::metaInfo(id=996)<br>name: Ditzingen-Heimerdingen<br>state: Baden-Wuerttemberg<br>lat: 48.8601<br>lon:  8.9632<br>ele:  294<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
997	Dobbrikow	Brandenburg	52.17	13.0683	50	3	3	FALSE	rdwd::metaInfo(id=997)<br>name: Dobbrikow<br>state: Brandenburg<br>lat: 52.1700<br>lon: 13.0683<br>ele:   50<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
998	Dobel	Baden-Wuerttemberg	48.7968	8.4921	696	17	19	FALSE	rdwd::metaInfo(id=998)<br>name: Dobel<br>state: Baden-Wuerttemberg<br>lat: 48.7968<br>lon:  8.4921<br>ele:  696<br>n public files: 17<br>nonpublic: 19<br>recentfile: FALSE	red
999	Doberan, Bad	Mecklenburg-Vorpommern	54.1137	11.9129	15	3	3	FALSE	rdwd::metaInfo(id=999)<br>name: Doberan, Bad<br>state: Mecklenburg-Vorpommern<br>lat: 54.1137<br>lon: 11.9129<br>ele:   15<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
1000	Doberan, Bad-Heiligendamm	Mecklenburg-Vorpommern	54.1442	11.8454	3	17	17	FALSE	rdwd::metaInfo(id=1000)<br>name: Doberan, Bad-Heiligendamm<br>state: Mecklenburg-Vorpommern<br>lat: 54.1442<br>lon: 11.8454<br>ele:    3<br>n public files: 17<br>nonpublic: 17<br>recentfile: FALSE	red
1001	Doberlug-Kirchhain	Brandenburg	51.6451	13.5747	97	76	5	TRUE	rdwd::metaInfo(id=1001)<br>name: Doberlug-Kirchhain<br>state: Brandenburg<br>lat: 51.6451<br>lon: 13.5747<br>ele:   97<br>n public files: 76<br>nonpublic:  5<br>recentfile: TRUE	blue
1002	Dobra	Brandenburg	51.5179	13.4436	94	3	3	FALSE	rdwd::metaInfo(id=1002)<br>name: Dobra<br>state: Brandenburg<br>lat: 51.5179<br>lon: 13.4436<br>ele:   94<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
7078	Dodow	Mecklenburg-Vorpommern	53.5035	11.0014	34	13	2	TRUE	rdwd::metaInfo(id=7078)<br>name: Dodow<br>state: Mecklenburg-Vorpommern<br>lat: 53.5035<br>lon: 11.0014<br>ele:   34<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
1003	Doebeln	Sachsen	51.1333	13.1167	201	12	14	FALSE	rdwd::metaInfo(id=1003)<br>name: Doebeln<br>state: Sachsen<br>lat: 51.1333<br>lon: 13.1167<br>ele:  201<br>n public files: 12<br>nonpublic: 14<br>recentfile: FALSE	red
1004	Doebern	Brandenburg	51.617	14.5989	135	3	3	FALSE	rdwd::metaInfo(id=1004)<br>name: Doebern<br>state: Brandenburg<br>lat: 51.6170<br>lon: 14.5989<br>ele:  135<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
1005	Doebris-Pirkau	Sachsen-Anhalt	51.1001	12.1391	185	3	3	FALSE	rdwd::metaInfo(id=1005)<br>name: Doebris-Pirkau<br>state: Sachsen-Anhalt<br>lat: 51.1001<br>lon: 12.1391<br>ele:  185<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
1006	Doemitz	Mecklenburg-Vorpommern	53.1399	11.2544	15	8	8	FALSE	rdwd::metaInfo(id=1006)<br>name: Doemitz<br>state: Mecklenburg-Vorpommern<br>lat: 53.1399<br>lon: 11.2544<br>ele:   15<br>n public files:  8<br>nonpublic:  8<br>recentfile: FALSE	red
6163	Doernick	Schleswig-Holstein	54.1654	10.3519	27	71	0	TRUE	rdwd::metaInfo(id=6163)<br>name: Doernick<br>state: Schleswig-Holstein<br>lat: 54.1654<br>lon: 10.3519<br>ele:   27<br>n public files: 71<br>nonpublic:  0<br>recentfile: TRUE	blue
1007	Doernitz	Sachsen-Anhalt	52.2075	12.1938	75	3	3	FALSE	rdwd::metaInfo(id=1007)<br>name: Doernitz<br>state: Sachsen-Anhalt<br>lat: 52.2075<br>lon: 12.1938<br>ele:   75<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
1008	Doernthal	Sachsen	50.7333	13.3333	558	3	3	FALSE	rdwd::metaInfo(id=1008)<br>name: Doernthal<br>state: Sachsen<br>lat: 50.7333<br>lon: 13.3333<br>ele:  558<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
1009	Doerpel	Niedersachsen	52.6667	8.5833	38	3	3	FALSE	rdwd::metaInfo(id=1009)<br>name: Doerpel<br>state: Niedersachsen<br>lat: 52.6667<br>lon:  8.5833<br>ele:   38<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
6159	Doerpen	Niedersachsen	52.9542	7.3196	8	67	10	TRUE	rdwd::metaInfo(id=6159)<br>name: Doerpen<br>state: Niedersachsen<br>lat: 52.9542<br>lon:  7.3196<br>ele:    8<br>n public files: 67<br>nonpublic: 10<br>recentfile: TRUE	blue
1010	Doerpen (Klaeranlage)	Niedersachsen	52.9732	7.3209	5	2	2	FALSE	rdwd::metaInfo(id=1010)<br>name: Doerpen (Klaeranlage)<br>state: Niedersachsen<br>lat: 52.9732<br>lon:  7.3209<br>ele:    5<br>n public files:  2<br>nonpublic:  2<br>recentfile: FALSE	red
1011	Doerrmoschel-Felsbergerhof	Rheinland-Pfalz	49.6017	7.7413	442	15	2	TRUE	rdwd::metaInfo(id=1011)<br>name: Doerrmoschel-Felsbergerhof<br>state: Rheinland-Pfalz<br>lat: 49.6017<br>lon:  7.7413<br>ele:  442<br>n public files: 15<br>nonpublic:  2<br>recentfile: TRUE	blue
1012	Doerzbach	Baden-Wuerttemberg	49.3833	9.7	255	3	3	FALSE	rdwd::metaInfo(id=1012)<br>name: Doerzbach<br>state: Baden-Wuerttemberg<br>lat: 49.3833<br>lon:  9.7000<br>ele:  255<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
1013	Dogern	Baden-Wuerttemberg	47.6026	8.1697	309	15	2	TRUE	rdwd::metaInfo(id=1013)<br>name: Dogern<br>state: Baden-Wuerttemberg<br>lat: 47.6026<br>lon:  8.1697<br>ele:  309<br>n public files: 15<br>nonpublic:  2<br>recentfile: TRUE	blue
6247	Dogern (Leibstadt)	Baden-Wuerttemberg	47.6078	8.1813	307	0	18	FALSE	rdwd::metaInfo(id=6247)<br>name: Dogern (Leibstadt)<br>state: Baden-Wuerttemberg<br>lat: 47.6078<br>lon:  8.1813<br>ele:  307<br>n public files:  0<br>nonpublic: 18<br>recentfile: FALSE	red
1014	Dollart-Kanalpolder	Niedersachsen	53.2289	7.2191	2	13	2	TRUE	rdwd::metaInfo(id=1014)<br>name: Dollart-Kanalpolder<br>state: Niedersachsen<br>lat: 53.2289<br>lon:  7.2191<br>ele:    2<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
1015	Dolle	Sachsen-Anhalt	52.4175	11.6204	65	3	3	FALSE	rdwd::metaInfo(id=1015)<br>name: Dolle<br>state: Sachsen-Anhalt<br>lat: 52.4175<br>lon: 11.6204<br>ele:   65<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
6219	Dollnstein-Breitenfurt	Bayern	48.8768	11.1043	394	14	14	FALSE	rdwd::metaInfo(id=6219)<br>name: Dollnstein-Breitenfurt<br>state: Bayern<br>lat: 48.8768<br>lon: 11.1043<br>ele:  394<br>n public files: 14<br>nonpublic: 14<br>recentfile: FALSE	red
1017	Domsuehl-Ziesluebbe	Mecklenburg-Vorpommern	53.4727	11.7729	54	3	3	FALSE	rdwd::metaInfo(id=1017)<br>name: Domsuehl-Ziesluebbe<br>state: Mecklenburg-Vorpommern<br>lat: 53.4727<br>lon: 11.7729<br>ele:   54<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
1018	Donaueschingen	Baden-Wuerttemberg	47.9422	8.5046	677	19	21	FALSE	rdwd::metaInfo(id=1018)<br>name: Donaueschingen<br>state: Baden-Wuerttemberg<br>lat: 47.9422<br>lon:  8.5046<br>ele:  677<br>n public files: 19<br>nonpublic: 21<br>recentfile: FALSE	red
15170	Donaueschingen-Wolterdingen	Baden-Wuerttemberg	47.9725	8.4157	718	0	6	FALSE	rdwd::metaInfo(id=15170)<br>name: Donaueschingen-Wolterdingen<br>state: Baden-Wuerttemberg<br>lat: 47.9725<br>lon:  8.4157<br>ele:  718<br>n public files:  0<br>nonpublic:  6<br>recentfile: FALSE	red
11	Donaueschingen (Landeplatz)	Baden-Wuerttemberg	47.9737	8.5205	680	16	3	TRUE	rdwd::metaInfo(id=11)<br>name: Donaueschingen (Landeplatz)<br>state: Baden-Wuerttemberg<br>lat: 47.9737<br>lon:  8.5205<br>ele:  680<br>n public files: 16<br>nonpublic:  3<br>recentfile: TRUE	blue
1019	Donaustauf	Bayern	49.0309	12.1957	329	3	3	FALSE	rdwd::metaInfo(id=1019)<br>name: Donaustauf<br>state: Bayern<br>lat: 49.0309<br>lon: 12.1957<br>ele:  329<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
1020	Donauwoerth	Bayern	48.7329	10.7745	452	3	5	FALSE	rdwd::metaInfo(id=1020)<br>name: Donauwoerth<br>state: Bayern<br>lat: 48.7329<br>lon: 10.7745<br>ele:  452<br>n public files:  3<br>nonpublic:  5<br>recentfile: FALSE	red
7319	Donauwoerth-Osterweiler	Bayern	48.7374	10.7393	435	50	11	TRUE	rdwd::metaInfo(id=7319)<br>name: Donauwoerth-Osterweiler<br>state: Bayern<br>lat: 48.7374<br>lon: 10.7393<br>ele:  435<br>n public files: 50<br>nonpublic: 11<br>recentfile: TRUE	blue
1021	Donndorf	Thueringen	51.2943	11.3714	120	6	0	TRUE	rdwd::metaInfo(id=1021)<br>name: Donndorf<br>state: Thueringen<br>lat: 51.2943<br>lon: 11.3714<br>ele:  120<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
1022	Dorfchemnitz-Wolfsgrund	Sachsen	50.7684	13.4108	535	6	0	TRUE	rdwd::metaInfo(id=1022)<br>name: Dorfchemnitz-Wolfsgrund<br>state: Sachsen<br>lat: 50.7684<br>lon: 13.4108<br>ele:  535<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
1023	Dorfen (Klaeranlage)	Bayern	48.2746	12.1616	430	5	7	TRUE	rdwd::metaInfo(id=1023)<br>name: Dorfen (Klaeranlage)<br>state: Bayern<br>lat: 48.2746<br>lon: 12.1616<br>ele:  430<br>n public files:  5<br>nonpublic:  7<br>recentfile: TRUE	blue
4811	Dorfprozelten	Bayern	49.7725	9.3895	133	6	0	TRUE	rdwd::metaInfo(id=4811)<br>name: Dorfprozelten<br>state: Bayern<br>lat: 49.7725<br>lon:  9.3895<br>ele:  133<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
1024	Dormagen-Zons	Nordrhein-Westfalen	51.1157	6.851	37	13	2	TRUE	rdwd::metaInfo(id=1024)<br>name: Dormagen-Zons<br>state: Nordrhein-Westfalen<br>lat: 51.1157<br>lon:  6.8510<br>ele:   37<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
