id	name	state	lat	long	ele	all_elev	nfiles_coord	nfiles_id	recentfile	display
1270	Erfurt-Weimar	Thueringen	50.9847	10.9631	316	316(1)	1	24	FALSE	rdwd::metaInfo(id=1270)<br>name: Erfurt-Weimar<br>state: Thueringen<br>lat: 50.9847<br>long: 10.9631<br>ele:  316.00<br>all_elev: 316(1)<br>nfiles_coord: 1<br>nfiles_id: 24<br>recentfile: FALSE
1269	Erfurt (Sued)	Thueringen	50.9667	11.0167	230	230(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1269)<br>name: Erfurt (Sued)<br>state: Thueringen<br>lat: 50.9667<br>long: 11.0167<br>ele:  230.00<br>all_elev: 230(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1268	Erfurt Klinikum der Fsu	Thueringen	50.9644	11.033	208	208(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1268)<br>name: Erfurt Klinikum der Fsu<br>state: Thueringen<br>lat: 50.9644<br>long: 11.0330<br>ele:  208.00<br>all_elev: 208(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
15122	Ergersheim-Neuherberg	Bayern	49.52	10.2854	380	380(4)	2 (+2)	2 (+2)	TRUE	rdwd::metaInfo(id=15122)<br>name: Ergersheim-Neuherberg<br>state: Bayern<br>lat: 49.5200<br>long: 10.2854<br>ele:  380.00<br>all_elev: 380(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile:  TRUE
1273	Ergolding-Pfarrkofen	Bayern	48.5993	12.0971	455	455(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1273)<br>name: Ergolding-Pfarrkofen<br>state: Bayern<br>lat: 48.5993<br>long: 12.0971<br>ele:  455.00<br>all_elev: 455(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1274	Ergoldsbach-Klaeham	Bayern	48.6662	12.1766	450	450(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1274)<br>name: Ergoldsbach-Klaeham<br>state: Bayern<br>lat: 48.6662<br>long: 12.1766<br>ele:  450.00<br>all_elev: 450(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1275	Ering	Bayern	48.3008	13.1398	340	340(11)	5 (+6)	5 (+6)	FALSE	rdwd::metaInfo(id=1275)<br>name: Ering<br>state: Bayern<br>lat: 48.3008<br>long: 13.1398<br>ele:  340.00<br>all_elev: 340(11)<br>nfiles_coord: 5 (+6)<br>nfiles_id: 5 (+6)<br>recentfile: FALSE
1276	Eriskirch-Mariabrunn	Baden-Wuerttemberg	47.6358	9.5392	408	408(11)	5 (+6)	5 (+6)	FALSE	rdwd::metaInfo(id=1276)<br>name: Eriskirch-Mariabrunn<br>state: Baden-Wuerttemberg<br>lat: 47.6358<br>long:  9.5392<br>ele:  408.00<br>all_elev: 408(11)<br>nfiles_coord: 5 (+6)<br>nfiles_id: 5 (+6)<br>recentfile: FALSE
1277	Erkelenz	Nordrhein-Westfalen	51.0713	6.3278	92	92(2)	2	4	TRUE	rdwd::metaInfo(id=1277)<br>name: Erkelenz<br>state: Nordrhein-Westfalen<br>lat: 51.0713<br>long:  6.3278<br>ele:   92.00<br>all_elev: 92(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile:  TRUE
1277	Erkelenz	Nordrhein-Westfalen	51.0712	6.3286	92	92(2)	2	4	FALSE	rdwd::metaInfo(id=1277)<br>name: Erkelenz<br>state: Nordrhein-Westfalen<br>lat: 51.0712<br>long:  6.3286<br>ele:   92.00<br>all_elev: 92(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile: FALSE
1280	Erlangen-Bruck	Bayern	49.5692	10.9929	280	280(9)	4 (+5)	4 (+5)	FALSE	rdwd::metaInfo(id=1280)<br>name: Erlangen-Bruck<br>state: Bayern<br>lat: 49.5692<br>long: 10.9929<br>ele:  280.00<br>all_elev: 280(9)<br>nfiles_coord: 4 (+5)<br>nfiles_id: 4 (+5)<br>recentfile: FALSE
1282	Erlbach-Eubabrunn	Sachsen	50.3042	12.3834	565	565(6)	6	6	TRUE	rdwd::metaInfo(id=1282)<br>name: Erlbach-Eubabrunn<br>state: Sachsen<br>lat: 50.3042<br>long: 12.3834<br>ele:  565.00<br>all_elev: 565(6)<br>nfiles_coord: 6<br>nfiles_id: 6<br>recentfile:  TRUE
1283	Erndtebrueck-Birkelbach	Nordrhein-Westfalen	51.0148	8.2824	500	500(4)	4	4	TRUE	rdwd::metaInfo(id=1283)<br>name: Erndtebrueck-Birkelbach<br>state: Nordrhein-Westfalen<br>lat: 51.0148<br>long:  8.2824<br>ele:  500.00<br>all_elev: 500(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
1284	Ernsthof	Baden-Wuerttemberg	49.7	9.5	335	335(6)	3 (+3)	3 (+3)	FALSE	rdwd::metaInfo(id=1284)<br>name: Ernsthof<br>state: Baden-Wuerttemberg<br>lat: 49.7000<br>long:  9.5000<br>ele:  335.00<br>all_elev: 335(6)<br>nfiles_coord: 3 (+3)<br>nfiles_id: 3 (+3)<br>recentfile: FALSE
1285	Erstetten	Baden-Wuerttemberg	48.3333	9.8333	588	588(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1285)<br>name: Erstetten<br>state: Baden-Wuerttemberg<br>lat: 48.3333<br>long:  9.8333<br>ele:  588.00<br>all_elev: 588(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1286	Erxleben	Sachsen-Anhalt	52.2175	11.2483	141	141(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1286)<br>name: Erxleben<br>state: Sachsen-Anhalt<br>lat: 52.2175<br>long: 11.2483<br>ele:  141.00<br>all_elev: 141(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1287	Eschau-Hobbach	Bayern	49.8589	9.2861	198	198(9)	4 (+5)	4 (+5)	FALSE	rdwd::metaInfo(id=1287)<br>name: Eschau-Hobbach<br>state: Bayern<br>lat: 49.8589<br>long:  9.2861<br>ele:  198.00<br>all_elev: 198(9)<br>nfiles_coord: 4 (+5)<br>nfiles_id: 4 (+5)<br>recentfile: FALSE
1288	Eschau-Wildensee	Bayern	49.8306	9.3564	378	378(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1288)<br>name: Eschau-Wildensee<br>state: Bayern<br>lat: 49.8306<br>long:  9.3564<br>ele:  378.00<br>all_elev: 378(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
706	Eschbach	Baden-Wuerttemberg	47.8858	7.6611	234	234(19)	8 (+11)	8 (+11)	FALSE	rdwd::metaInfo(id=706)<br>name: Eschbach<br>state: Baden-Wuerttemberg<br>lat: 47.8858<br>long:  7.6611<br>ele:  234.00<br>all_elev: 234(19)<br>nfiles_coord: 8 (+11)<br>nfiles_id: 8 (+11)<br>recentfile: FALSE
1290	Eschbronn-Mariazell	Baden-Wuerttemberg	48.1868	8.4672	714	714(5)	5	6	TRUE	rdwd::metaInfo(id=1290)<br>name: Eschbronn-Mariazell<br>state: Baden-Wuerttemberg<br>lat: 48.1868<br>long:  8.4672<br>ele:  714.00<br>all_elev: 714(5)<br>nfiles_coord: 5<br>nfiles_id: 6<br>recentfile:  TRUE
1290	Eschbronn-Mariazell	Baden-Wuerttemberg	48.1869	8.4672	714	714(1)	1	6	FALSE	rdwd::metaInfo(id=1290)<br>name: Eschbronn-Mariazell<br>state: Baden-Wuerttemberg<br>lat: 48.1869<br>long:  8.4672<br>ele:  714.00<br>all_elev: 714(1)<br>nfiles_coord: 1<br>nfiles_id: 6<br>recentfile: FALSE
1291	Eschede	Niedersachsen	52.7388	10.2301	76	76(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1291)<br>name: Eschede<br>state: Niedersachsen<br>lat: 52.7388<br>long: 10.2301<br>ele:   76.00<br>all_elev: 76(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1292	Eschenbach/Oberpfalz	Bayern	49.7522	11.8222	470	470(11)	5 (+6)	6 (+6)	FALSE	rdwd::metaInfo(id=1292)<br>name: Eschenbach/Oberpfalz<br>state: Bayern<br>lat: 49.7522<br>long: 11.8222<br>ele:  470.00<br>all_elev: 470(11)<br>nfiles_coord: 5 (+6)<br>nfiles_id: 6 (+6)<br>recentfile: FALSE
1292	Eschenbach/Oberpfalz	Bayern	49.7533	11.8236	470	470(1)	1	6 (+6)	FALSE	rdwd::metaInfo(id=1292)<br>name: Eschenbach/Oberpfalz<br>state: Bayern<br>lat: 49.7533<br>long: 11.8236<br>ele:  470.00<br>all_elev: 470(1)<br>nfiles_coord: 1<br>nfiles_id: 6 (+6)<br>recentfile: FALSE
15490	Eschenburg-Eibelshausen	Hessen	50.8053	8.3382	298	298(3)	3	3	TRUE	rdwd::metaInfo(id=15490)<br>name: Eschenburg-Eibelshausen<br>state: Hessen<br>lat: 50.8053<br>long:  8.3382<br>ele:  298.00<br>all_elev: 298(3)<br>nfiles_coord: 3<br>nfiles_id: 3<br>recentfile:  TRUE
1293	Eschenburg-Hirzenhain	Hessen	50.8013	8.3807	530	530(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1293)<br>name: Eschenburg-Hirzenhain<br>state: Hessen<br>lat: 50.8013<br>long:  8.3807<br>ele:  530.00<br>all_elev: 530(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1294	Eschenlohe	Bayern	47.601	11.1879	636	636(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1294)<br>name: Eschenlohe<br>state: Bayern<br>lat: 47.6010<br>long: 11.1879<br>ele:  636.00<br>all_elev: 636(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1296	Escherode	Niedersachsen	51.3333	9.6667	360	360(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1296)<br>name: Escherode<br>state: Niedersachsen<br>lat: 51.3333<br>long:  9.6667<br>ele:  360.00<br>all_elev: 360(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1297	Eschwege	Hessen	51.2041	10.0138	156	156(11)	10 (+1)	19 (+1)	TRUE	rdwd::metaInfo(id=1297)<br>name: Eschwege<br>state: Hessen<br>lat: 51.2041<br>long: 10.0138<br>ele:  156.00<br>all_elev: 156(11)<br>nfiles_coord: 10 (+1)<br>nfiles_id: 19 (+1)<br>recentfile:  TRUE
1297	Eschwege	Hessen	51.1834	10.0638	170	170(8)	8	19 (+1)	FALSE	rdwd::metaInfo(id=1297)<br>name: Eschwege<br>state: Hessen<br>lat: 51.1834<br>long: 10.0638<br>ele:  170.00<br>all_elev: 170(8)<br>nfiles_coord: 8<br>nfiles_id: 19 (+1)<br>recentfile: FALSE
1297	Eschwege	Hessen	51.1847	10.065	170	170(1)	1	19 (+1)	FALSE	rdwd::metaInfo(id=1297)<br>name: Eschwege<br>state: Hessen<br>lat: 51.1847<br>long: 10.0650<br>ele:  170.00<br>all_elev: 170(1)<br>nfiles_coord: 1<br>nfiles_id: 19 (+1)<br>recentfile: FALSE
13701	Eschwege-Eltmannshausen	Hessen	51.1945	9.9885	250	250(4)	2 (+2)	2 (+2)	TRUE	rdwd::metaInfo(id=13701)<br>name: Eschwege-Eltmannshausen<br>state: Hessen<br>lat: 51.1945<br>long:  9.9885<br>ele:  250.00<br>all_elev: 250(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile:  TRUE
1298	Eschweiler-Weisweiler	Nordrhein-Westfalen	50.8306	6.333	113	113(2)	2	4	TRUE	rdwd::metaInfo(id=1298)<br>name: Eschweiler-Weisweiler<br>state: Nordrhein-Westfalen<br>lat: 50.8306<br>long:  6.3330<br>ele:  113.00<br>all_elev: 113(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile:  TRUE
1298	Eschweiler-Weisweiler	Nordrhein-Westfalen	50.8221	6.3308	152	152(2)	2	4	FALSE	rdwd::metaInfo(id=1298)<br>name: Eschweiler-Weisweiler<br>state: Nordrhein-Westfalen<br>lat: 50.8221<br>long:  6.3308<br>ele:  152.00<br>all_elev: 152(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile: FALSE
1299	Esens	Niedersachsen	53.6476	7.6085	3	3(11)	5 (+6)	6 (+6)	FALSE	rdwd::metaInfo(id=1299)<br>name: Esens<br>state: Niedersachsen<br>lat: 53.6476<br>long:  7.6085<br>ele:    3.00<br>all_elev: 3(11)<br>nfiles_coord: 5 (+6)<br>nfiles_id: 6 (+6)<br>recentfile: FALSE
1299	Esens	Niedersachsen	53.6492	7.6094	3	3(1)	1	6 (+6)	FALSE	rdwd::metaInfo(id=1299)<br>name: Esens<br>state: Niedersachsen<br>lat: 53.6492<br>long:  7.6094<br>ele:    3.00<br>all_elev: 3(1)<br>nfiles_coord: 1<br>nfiles_id: 6 (+6)<br>recentfile: FALSE
1300	Eslohe	Nordrhein-Westfalen	51.254	8.1565	351	351(12)	11 (+1)	12 (+1)	TRUE	rdwd::metaInfo(id=1300)<br>name: Eslohe<br>state: Nordrhein-Westfalen<br>lat: 51.2540<br>long:  8.1565<br>ele:  351.00<br>all_elev: 351(12)<br>nfiles_coord: 11 (+1)<br>nfiles_id: 12 (+1)<br>recentfile:  TRUE
1300	Eslohe	Nordrhein-Westfalen	51.254	8.1563	351	351(1)	1	12 (+1)	FALSE	rdwd::metaInfo(id=1300)<br>name: Eslohe<br>state: Nordrhein-Westfalen<br>lat: 51.2540<br>long:  8.1563<br>ele:  351.00<br>all_elev: 351(1)<br>nfiles_coord: 1<br>nfiles_id: 12 (+1)<br>recentfile: FALSE
3081	Espelkamp-Isenstedt	Nordrhein-Westfalen	52.3452	8.6477	65	65(3)	3	6	TRUE	rdwd::metaInfo(id=3081)<br>name: Espelkamp-Isenstedt<br>state: Nordrhein-Westfalen<br>lat: 52.3452<br>long:  8.6477<br>ele:   65.00<br>all_elev: 65(3)<br>nfiles_coord: 3<br>nfiles_id: 6<br>recentfile:  TRUE
3081	Espelkamp-Isenstedt	Nordrhein-Westfalen	52.3453	8.6476	65	65(3)	3	6	FALSE	rdwd::metaInfo(id=3081)<br>name: Espelkamp-Isenstedt<br>state: Nordrhein-Westfalen<br>lat: 52.3453<br>long:  8.6476<br>ele:   65.00<br>all_elev: 65(3)<br>nfiles_coord: 3<br>nfiles_id: 6<br>recentfile: FALSE
1301	Espenau-Moenchehof	Hessen	51.3945	9.4606	247	247(4)	4	4	TRUE	rdwd::metaInfo(id=1301)<br>name: Espenau-Moenchehof<br>state: Hessen<br>lat: 51.3945<br>long:  9.4606<br>ele:  247.00<br>all_elev: 247(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
4601	Essel	Niedersachsen	52.6797	9.6524	27.9	27.5(1)_28(4)	5	6	TRUE	rdwd::metaInfo(id=4601)<br>name: Essel<br>state: Niedersachsen<br>lat: 52.6797<br>long:  9.6524<br>ele:   27.90<br>all_elev: 27.5(1)_28(4)<br>nfiles_coord: 5<br>nfiles_id: 6<br>recentfile:  TRUE
4601	Essel	Niedersachsen	52.6796	9.6521	28	28(1)	1	6	FALSE	rdwd::metaInfo(id=4601)<br>name: Essel<br>state: Niedersachsen<br>lat: 52.6796<br>long:  9.6521<br>ele:   28.00<br>all_elev: 28(1)<br>nfiles_coord: 1<br>nfiles_id: 6<br>recentfile: FALSE
1305	Essen-Bevern, Kreis Cloppenburg	Niedersachsen	52.7257	8.0044	30	30(2)	2	4	FALSE	rdwd::metaInfo(id=1305)<br>name: Essen-Bevern, Kreis Cloppenburg<br>state: Niedersachsen<br>lat: 52.7257<br>long:  8.0044<br>ele:   30.00<br>all_elev: 30(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile: FALSE
1303	Essen-Bredeney	Nordrhein-Westfalen	51.4041	6.9677	150	150(13)	13	24	TRUE	rdwd::metaInfo(id=1303)<br>name: Essen-Bredeney<br>state: Nordrhein-Westfalen<br>lat: 51.4041<br>long:  6.9677<br>ele:  150.00<br>all_elev: 150(13)<br>nfiles_coord: 13<br>nfiles_id: 24<br>recentfile:  TRUE
1303	Essen-Bredeney	Nordrhein-Westfalen	51.404	6.9676	150	150(10)	10	24	FALSE	rdwd::metaInfo(id=1303)<br>name: Essen-Bredeney<br>state: Nordrhein-Westfalen<br>lat: 51.4040<br>long:  6.9676<br>ele:  150.00<br>all_elev: 150(10)<br>nfiles_coord: 10<br>nfiles_id: 24<br>recentfile: FALSE
1303	Essen-Bredeney	Nordrhein-Westfalen	51.4056	6.9686	150	150(1)	1	24	FALSE	rdwd::metaInfo(id=1303)<br>name: Essen-Bredeney<br>state: Nordrhein-Westfalen<br>lat: 51.4056<br>long:  6.9686<br>ele:  150.00<br>all_elev: 150(1)<br>nfiles_coord: 1<br>nfiles_id: 24<br>recentfile: FALSE
1304	Essen-Brockhausen, Bad	Niedersachsen	52.3319	8.3929	48	48(8)	3 (+5)	3 (+5)	TRUE	rdwd::metaInfo(id=1304)<br>name: Essen-Brockhausen, Bad<br>state: Niedersachsen<br>lat: 52.3319<br>long:  8.3929<br>ele:   48.00<br>all_elev: 48(8)<br>nfiles_coord: 3 (+5)<br>nfiles_id: 3 (+5)<br>recentfile:  TRUE
1305	Essen-Calhorn, Kreis Cloppenburg	Niedersachsen	52.7584	8.0223	34	34(2)	2	4	TRUE	rdwd::metaInfo(id=1305)<br>name: Essen-Calhorn, Kreis Cloppenburg<br>state: Niedersachsen<br>lat: 52.7584<br>long:  8.0223<br>ele:   34.00<br>all_elev: 34(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile:  TRUE
1307	Essen-Dellwig	Nordrhein-Westfalen	51.5	6.9167	37	37(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1307)<br>name: Essen-Dellwig<br>state: Nordrhein-Westfalen<br>lat: 51.5000<br>long:  6.9167<br>ele:   37.00<br>all_elev: 37(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1308	Essen-Steele-Haferfeld	Nordrhein-Westfalen	51.45	7.1167	110	110(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1308)<br>name: Essen-Steele-Haferfeld<br>state: Nordrhein-Westfalen<br>lat: 51.4500<br>long:  7.1167<br>ele:  110.00<br>all_elev: 110(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1309	Essenbach	Bayern	48.6115	12.215	390	390(2)	2	4	TRUE	rdwd::metaInfo(id=1309)<br>name: Essenbach<br>state: Bayern<br>lat: 48.6115<br>long: 12.2150<br>ele:  390.00<br>all_elev: 390(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile:  TRUE
1309	Essenbach	Bayern	48.6115	12.2151	390	390(2)	2	4	FALSE	rdwd::metaInfo(id=1309)<br>name: Essenbach<br>state: Bayern<br>lat: 48.6115<br>long: 12.2151<br>ele:  390.00<br>all_elev: 390(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile: FALSE
1310	Essern	Niedersachsen	52.4667	8.7667	46	46(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1310)<br>name: Essern<br>state: Niedersachsen<br>lat: 52.4667<br>long:  8.7667<br>ele:   46.00<br>all_elev: 46(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1311	Esslingen/Neckar	Baden-Wuerttemberg	48.7447	9.3251	310	310(3)	3	4	TRUE	rdwd::metaInfo(id=1311)<br>name: Esslingen/Neckar<br>state: Baden-Wuerttemberg<br>lat: 48.7447<br>long:  9.3251<br>ele:  310.00<br>all_elev: 310(3)<br>nfiles_coord: 3<br>nfiles_id: 4<br>recentfile:  TRUE
1311	Esslingen/Neckar	Baden-Wuerttemberg	48.7446	9.325	310	310(1)	1	4	FALSE	rdwd::metaInfo(id=1311)<br>name: Esslingen/Neckar<br>state: Baden-Wuerttemberg<br>lat: 48.7446<br>long:  9.3250<br>ele:  310.00<br>all_elev: 310(1)<br>nfiles_coord: 1<br>nfiles_id: 4<br>recentfile: FALSE
1312	Ettal	Bayern	47.5647	11.1009	871	871(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1312)<br>name: Ettal<br>state: Bayern<br>lat: 47.5647<br>long: 11.1009<br>ele:  871.00<br>all_elev: 871(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
6214	Ettal-Graswang	Bayern	47.5722	11.0239	870	870(4)	4	4	TRUE	rdwd::metaInfo(id=6214)<br>name: Ettal-Graswang<br>state: Bayern<br>lat: 47.5722<br>long: 11.0239<br>ele:  870.00<br>all_elev: 870(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
1313	Ettal-Linderhof	Bayern	47.5666	10.9615	940	940(3)	0 (+3)	0 (+3)	FALSE	rdwd::metaInfo(id=1313)<br>name: Ettal-Linderhof<br>state: Bayern<br>lat: 47.5666<br>long: 10.9615<br>ele:  940.00<br>all_elev: 940(3)<br>nfiles_coord: 0 (+3)<br>nfiles_id: 0 (+3)<br>recentfile: FALSE
14135	Ettenheim-Ettenheimmuenster	Baden-Wuerttemberg	48.2438	7.8769	215	215(1)	1	4	FALSE	rdwd::metaInfo(id=14135)<br>name: Ettenheim-Ettenheimmuenster<br>state: Baden-Wuerttemberg<br>lat: 48.2438<br>long:  7.8769<br>ele:  215.00<br>all_elev: 215(1)<br>nfiles_coord: 1<br>nfiles_id: 4<br>recentfile: FALSE
14135	Ettenheim-Ettenheimmuenster	Baden-Wuerttemberg	48.2436	7.8769	215	215(3)	3	4	TRUE	rdwd::metaInfo(id=14135)<br>name: Ettenheim-Ettenheimmuenster<br>state: Baden-Wuerttemberg<br>lat: 48.2436<br>long:  7.8769<br>ele:  215.00<br>all_elev: 215(3)<br>nfiles_coord: 3<br>nfiles_id: 4<br>recentfile:  TRUE
1314	Ettersburg	Thueringen	51.0334	11.2753	330	330(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1314)<br>name: Ettersburg<br>state: Thueringen<br>lat: 51.0334<br>long: 11.2753<br>ele:  330.00<br>all_elev: 330(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1315	Ettlingen-Ettlingenweier	Baden-Wuerttemberg	48.9246	8.3824	118	118(5)	0 (+5)	0 (+5)	FALSE	rdwd::metaInfo(id=1315)<br>name: Ettlingen-Ettlingenweier<br>state: Baden-Wuerttemberg<br>lat: 48.9246<br>long:  8.3824<br>ele:  118.00<br>all_elev: 118(5)<br>nfiles_coord: 0 (+5)<br>nfiles_id: 0 (+5)<br>recentfile: FALSE
1318	Etzelwang	Bayern	49.5275	11.585	425	425(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1318)<br>name: Etzelwang<br>state: Bayern<br>lat: 49.5275<br>long: 11.5850<br>ele:  425.00<br>all_elev: 425(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1319	Etzenborn	Niedersachsen	51.4667	10.1667	215	215(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1319)<br>name: Etzenborn<br>state: Niedersachsen<br>lat: 51.4667<br>long: 10.1667<br>ele:  215.00<br>all_elev: 215(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1320	Etzleben	Thueringen	51.261	11.1754	137	137(3)	3	6	TRUE	rdwd::metaInfo(id=1320)<br>name: Etzleben<br>state: Thueringen<br>lat: 51.2610<br>long: 11.1754<br>ele:  137.00<br>all_elev: 137(3)<br>nfiles_coord: 3<br>nfiles_id: 6<br>recentfile:  TRUE
1320	Etzleben	Thueringen	51.2618	11.175	134	134(3)	3	6	FALSE	rdwd::metaInfo(id=1320)<br>name: Etzleben<br>state: Thueringen<br>lat: 51.2618<br>long: 11.1750<br>ele:  134.00<br>all_elev: 134(3)<br>nfiles_coord: 3<br>nfiles_id: 6<br>recentfile: FALSE
1321	Eudorf	Hessen	50.7667	9.2833	248	248(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1321)<br>name: Eudorf<br>state: Hessen<br>lat: 50.7667<br>long:  9.2833<br>ele:  248.00<br>all_elev: 248(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1322	Euerbach-Soemmersdorf	Bayern	50.0581	10.0966	270	270(4)	4	4	TRUE	rdwd::metaInfo(id=1322)<br>name: Euerbach-Soemmersdorf<br>state: Bayern<br>lat: 50.0581<br>long: 10.0966<br>ele:  270.00<br>all_elev: 270(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
1323	Euerdorf	Bayern	50.1496	10.0216	195	195(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1323)<br>name: Euerdorf<br>state: Bayern<br>lat: 50.1496<br>long: 10.0216<br>ele:  195.00<br>all_elev: 195(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1325	Eurasburg-Freienried	Bayern	48.3299	11.1326	525	525(4)	4	4	TRUE	rdwd::metaInfo(id=1325)<br>name: Eurasburg-Freienried<br>state: Bayern<br>lat: 48.3299<br>long: 11.1326<br>ele:  525.00<br>all_elev: 525(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
1326	Eurasburg/Oberbayern-Quarzbichl	Bayern	47.7947	11.4036	610	610(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1326)<br>name: Eurasburg/Oberbayern-Quarzbichl<br>state: Bayern<br>lat: 47.7947<br>long: 11.4036<br>ele:  610.00<br>all_elev: 610(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1328	Eussenheim-Hundsbach	Bayern	50.0167	9.8802	210	210(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=1328)<br>name: Eussenheim-Hundsbach<br>state: Bayern<br>lat: 50.0167<br>long:  9.8802<br>ele:  210.00<br>all_elev: 210(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
1329	Eutin	Schleswig-Holstein	54.134	10.5865	50	50(11)	5 (+6)	6 (+6)	FALSE	rdwd::metaInfo(id=1329)<br>name: Eutin<br>state: Schleswig-Holstein<br>lat: 54.1340<br>long: 10.5865<br>ele:   50.00<br>all_elev: 50(11)<br>nfiles_coord: 5 (+6)<br>nfiles_id: 6 (+6)<br>recentfile: FALSE
1329	Eutin	Schleswig-Holstein	54.1356	10.5878	50	50(1)	1	6 (+6)	FALSE	rdwd::metaInfo(id=1329)<br>name: Eutin<br>state: Schleswig-Holstein<br>lat: 54.1356<br>long: 10.5878<br>ele:   50.00<br>all_elev: 50(1)<br>nfiles_coord: 1<br>nfiles_id: 6 (+6)<br>recentfile: FALSE
